Tanggal,Beras Premium,Beras Medium,Beras SPHP,Jagung Tk Peternak,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Cabai Merah Besar,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Minyakita,Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Daging Kerbau Beku (Impor),Daging Kerbau Segar (Lokal)
13/12/2022,11500,10500,0,0,16000,35000,22000,32000,0,110000,42000,32000,30000,13500,17000,17000,12500,0,0,0,0,0,0,0,0
14/12/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2022,11500,10500,0,0,16000,32000,22000,30000,0,110000,40000,32000,30000,13500,17000,17000,12000,0,0,0,0,0,0,0,0
16/12/2022,11500,10500,0,0,16000,35000,24000,30000,0,110000,30000,34000,30000,13500,18000,18000,12000,0,0,0,0,0,0,0,0
17/12/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/2022,11500,10500,0,0,16000,35000,24000,30000,0,110000,30000,34000,30000,13500,18000,18000,12000,0,0,0,0,0,0,0,0
19/12/2022,11500,10500,0,0,16000,35000,24000,30000,0,110000,30000,34000,30000,13500,18000,18000,12000,0,0,0,0,0,0,0,0
20/12/2022,11500,10500,0,0,16000,36000,24000,30000,0,110000,30000,34000,30000,13500,18000,18000,12000,0,0,0,0,0,0,0,0
21/12/2022,11500,10500,0,0,16000,32000,24000,28000,0,110000,30000,34000,29500,13500,18000,18000,12000,0,0,0,0,0,0,0,0
22/12/2022,11500,10500,0,0,16000,30000,24000,28000,0,110000,35000,34000,29000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
23/12/2022,11500,10500,0,0,16000,35000,22000,35000,0,110000,40000,34000,28000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
24/12/2022,11500,10500,0,0,16000,35000,22000,35000,0,110000,40000,34000,28000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
25/12/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/12/2022,11500,10500,0,0,16000,35000,22000,35000,0,110000,40000,34000,28000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
27/12/2022,11500,10500,0,0,16000,32000,22000,30000,0,110000,45000,35000,28000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
28/12/2022,11500,10500,0,0,16000,30000,28000,32000,0,110000,42000,34000,28000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
29/12/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/2022,11500,10500,0,0,16000,36000,22000,40000,0,110000,50000,34000,28000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
31/12/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2023,11500,10500,0,0,16000,35000,22000,40000,0,110000,75000,33000,28000,13500,18000,18000,12500,0,0,0,0,0,0,0,0
04/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/2023,12000,11500,0,0,15000,36000,22000,50000,0,110000,70000,32000,28000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
07/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/01/2023,12000,11500,0,0,15000,36000,22000,50000,0,110000,70000,32000,28000,13500,17000,17000,12000,0,0,0,35000,40000,0,0,0
10/01/2023,12000,11500,0,0,15000,34000,23000,50000,0,110000,65000,32000,28000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
11/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2023,12000,11500,0,0,15000,36000,26000,40000,0,110000,50000,32000,28000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
13/01/2023,12000,11500,0,0,15000,36000,26000,40000,0,110000,50000,32000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
14/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/2023,12000,11500,0,0,15000,36000,26000,40000,0,115000,50000,32000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
16/01/2023,12000,11500,0,0,15000,36000,26000,40000,0,115000,50000,32000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
17/01/2023,12000,11500,0,0,15000,35000,25000,40000,0,110000,50000,32000,28000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
18/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2023,12000,11500,0,0,15000,38000,26000,40000,0,115000,40000,30000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
21/01/2023,12000,11500,0,0,15000,38000,26000,40000,0,115000,40000,30000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
22/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/2023,12000,11500,0,0,15000,38000,26000,40000,0,115000,40000,30000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
24/01/2023,12000,11500,0,0,15000,36000,26000,40000,0,115000,40000,30000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
25/01/2023,11500,12000,0,0,15000,38000,26000,35000,0,115000,50000,31000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
26/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2023,12000,11500,0,0,15000,40000,28000,40000,0,115000,50000,31000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
28/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/01/2023,12000,11500,0,0,15000,40000,26000,35000,0,115000,50000,31000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
30/01/2023,12000,11500,0,0,15000,40000,26000,35000,0,115000,50000,31000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
31/01/2023,12000,11500,0,0,15000,40000,26000,35000,0,115000,50000,31000,27000,13500,17000,17000,12500,0,0,0,35000,50000,0,0,0
01/02/2023,12000,11500,0,0,15000,42000,26000,35000,0,115000,52000,31000,27000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
02/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2023,12000,11500,0,0,15000,42000,28000,35000,0,115000,50000,32000,26000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
04/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/02/2023,13000,12000,0,0,15000,40000,28000,32000,0,115000,45000,32000,26000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
07/02/2023,13000,11500,0,0,15000,40000,28000,40000,0,115000,55000,32000,26000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
08/02/2023,13500,13000,0,0,15000,40000,28000,45000,0,115000,60000,32000,26000,13500,17000,17000,12500,0,0,0,35000,40000,0,0,0
09/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2023,13000,13500,0,0,15000,35000,28000,40000,0,115000,60000,32000,26000,13000,17000,17000,12500,0,0,0,0,40000,0,0,0
11/02/2023,12750,12000,0,0,14500,30000,26500,32500,0,107500,55000,31000,25500,12750,16000,16000,12000,0,0,23000,30000,34000,0,0,0
12/02/2023,12750,12000,0,0,14500,30000,26000,32500,0,107500,52500,31000,25500,12750,16000,15000,12000,0,0,23000,30000,34000,0,0,0
13/02/2023,12750,12000,0,0,14500,30500,27000,32500,0,107500,52500,31000,26000,12750,16500,16000,12000,0,0,23000,30000,34000,0,0,0
14/02/2023,12000,11000,0,0,14000,30000,27000,30000,0,100000,45000,30000,25000,12500,16000,15000,11500,0,0,23000,30000,28000,0,0,0
15/02/2023,13000,10000,0,0,12000,30000,27000,25000,0,100000,45000,30000,25000,12500,16000,14000,11500,0,0,23000,30000,28000,0,0,0
16/02/2023,13000,9400,0,0,13500,30000,32500,40000,0,107500,57500,31000,26000,12750,16750,14500,11750,0,0,23000,30000,31500,0,0,0
17/02/2023,12400,10000,0,0,12000,25000,27000,30000,0,100000,55000,29000,24000,12500,16000,14000,11500,0,0,23000,30000,28000,0,0,0
18/02/2023,13000,9400,0,0,13500,28500,27500,35000,0,107500,57500,30500,25500,12750,16750,14500,11750,0,0,24000,30000,32500,0,0,0
19/02/2023,13000,9400,0,0,13500,28500,27500,37500,0,107500,57500,30500,25500,12750,16750,14500,11750,0,0,23000,30000,34000,0,0,0
20/02/2023,12500,9400,0,0,13500,28500,26500,37500,0,107500,55000,30500,25500,12750,16750,14500,11750,0,0,23000,30000,34000,0,0,0
21/02/2023,13000,9400,0,0,14750,28500,28000,35000,0,107500,52500,30500,25500,12750,16750,14500,11750,0,0,23000,28000,34000,0,0,0
22/02/2023,13500,9400,0,0,14750,27000,29500,37500,0,107500,55000,30500,25500,12750,16750,14500,11750,0,0,24000,28000,34000,0,0,0
23/02/2023,13000,9400,0,0,15500,27000,30000,37500,0,107500,57500,30500,25500,12750,16750,14500,11750,0,0,23000,28000,34000,0,0,0
24/02/2023,13000,9400,0,0,15500,28000,28500,37500,0,107500,55000,31500,25500,12500,16750,14500,11750,0,0,24000,28000,34000,0,0,0
25/02/2023,13500,9400,0,0,15500,29500,28500,40000,0,107500,55000,31000,25500,12500,16750,14500,11750,0,0,24000,28000,34000,0,0,0
26/02/2023,13000,10000,0,0,12500,25000,27000,35000,0,100000,55000,31000,24000,12500,16000,14000,11500,0,0,23000,28000,28000,0,0,0
27/02/2023,13500,9400,0,0,14500,27500,28500,37500,0,107500,57500,31500,25500,12750,16750,14500,11750,0,0,24000,28000,34000,0,0,0
28/02/2023,13500,9400,0,0,15500,28500,29500,25500,0,107500,57500,31500,25500,13000,16750,14500,11750,0,0,25000,35000,35000,0,0,0
01/03/2023,13500,9400,0,0,15000,28500,29500,25500,0,107500,57500,31500,24500,13000,16750,14500,11750,0,0,25000,35000,35000,0,0,0
02/03/2023,13500,9400,0,0,15000,28500,29500,27500,0,107500,55000,31500,24500,13000,16750,14500,11750,0,0,25000,35000,34000,0,0,0
03/03/2023,13500,9400,0,0,15000,27500,28000,27500,0,107500,55000,31500,25000,13000,16750,14500,11750,0,0,25000,30000,34000,0,0,0
04/03/2023,13000,10000,0,0,14000,25000,29000,20000,0,100000,45000,31000,23000,13000,16000,14000,11500,0,0,25000,30000,28000,0,0,0
05/03/2023,13500,9400,0,0,15000,27500,28000,27500,0,107500,53500,31500,25000,13000,16750,14500,11750,0,0,25000,30000,34000,0,0,0
06/03/2023,13000,10000,0,0,13000,27000,29000,25000,0,100000,60000,31000,24000,13000,16000,14000,11500,0,0,25000,30000,28000,0,0,0
07/03/2023,13500,9400,0,0,15000,28500,31500,30500,0,105000,67500,29500,25500,13000,16750,14500,11750,0,0,25000,30000,34000,0,0,0
08/03/2023,13000,10000,0,0,13000,27000,33000,30000,0,100000,60000,31000,24000,13000,16000,14000,11500,0,0,25000,30000,28000,0,0,0
09/03/2023,13500,9400,0,0,15000,26000,30500,32500,0,107500,70000,31000,26000,13000,16500,14000,11750,0,0,25000,30000,34000,0,0,0
10/03/2023,13500,9400,0,0,15000,28000,30500,30500,0,105000,70000,30500,26250,13000,16500,14000,12250,0,0,25000,30000,34000,0,0,0
11/03/2023,13500,9400,0,0,15000,28000,32000,33000,0,107500,70000,30500,26250,13000,16750,14000,12250,0,0,25000,30000,34000,0,0,0
12/03/2023,13000,10000,0,0,13000,22000,32000,28000,0,100000,75000,31000,25000,13000,16000,14000,11000,0,0,22000,30000,28000,0,0,0
13/03/2023,13500,9400,0,0,15000,28000,32000,31500,0,105000,75000,31500,26250,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
14/03/2023,13500,9400,0,0,15000,30500,31000,31500,0,105000,76000,31500,26500,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
15/03/2023,13500,11000,0,0,15000,30500,31000,32500,0,107500,78500,31500,26500,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
16/03/2023,13500,11000,0,0,15000,30500,31000,35000,0,107500,82500,32500,29000,13000,16500,14000,12000,0,0,25000,30000,34000,0,0,0
17/03/2023,13500,11000,0,0,15000,29500,30000,37500,0,107500,75000,33000,29000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
18/03/2023,13000,10000,0,0,13000,23000,30000,40000,0,100000,85000,34000,28000,13000,16000,14000,11000,0,0,23000,30000,28000,0,0,0
19/03/2023,13000,10000,0,0,13000,25000,30000,40000,0,100000,85000,35000,28000,13000,16000,14000,11000,0,0,23000,30000,28000,0,0,0
20/03/2023,13500,11000,0,0,15000,29500,30000,40000,0,107500,82500,34500,29000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
21/03/2023,14000,8800,0,0,17000,35000,30000,40000,0,115000,80000,34000,30000,13000,17000,14000,13000,0,0,0,0,40000,0,0,0
22/03/2023,13000,10000,0,0,13000,25000,30000,30000,0,100000,60000,35000,29000,13000,16000,14000,11000,0,0,23000,30000,28000,0,0,0
23/03/2023,13500,9400,0,0,15000,31500,30000,37500,0,107500,77500,34000,29500,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
24/03/2023,13000,10000,0,0,13000,28000,30000,35000,0,100000,80000,34000,29000,13000,16000,14000,11000,0,0,23000,30000,28000,0,0,0
25/03/2023,13500,11000,0,0,15000,31000,30500,35000,0,105000,70000,32500,29000,13000,16500,14000,11500,0,0,23000,30000,34000,0,0,0
26/03/2023,13000,10000,0,0,13000,26000,29000,30000,0,100000,70000,31000,27000,13000,16000,14000,11000,0,0,23000,30000,28000,0,0,0
27/03/2023,13500,11000,0,0,15000,31000,29500,35000,0,105000,65000,34500,29000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
28/03/2023,13500,11000,0,0,15000,31500,29000,32500,0,105000,55000,32000,29000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
29/03/2023,13500,11000,0,0,15000,32000,30000,37500,0,105000,45000,31500,29000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
30/03/2023,13500,11000,0,0,14500,30000,29000,25000,0,105000,45000,31000,29000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
31/03/2023,13500,11000,0,0,14500,30000,30000,26500,0,105000,47500,31500,28500,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
01/04/2023,13500,11000,0,0,14500,31000,29000,24000,0,105000,62500,32000,27500,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
02/04/2023,13500,11000,0,0,14500,30000,29000,21500,0,105000,37500,32000,28000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
03/04/2023,13500,11000,0,0,14500,30000,28500,25000,0,105000,40000,32000,28000,13250,16500,14000,12000,0,0,23000,30000,34000,0,0,0
04/04/2023,13500,11000,0,0,14500,30500,28500,22500,0,105000,33500,32000,27000,13000,16500,14000,12000,0,0,23000,30000,34000,0,0,0
05/04/2023,13500,11000,0,0,14500,30000,28500,25000,0,105000,32500,32000,27000,13250,16500,14000,12000,0,0,28000,30000,34000,0,0,0
06/04/2023,13000,10000,0,0,13000,26000,29000,20000,0,100000,30000,32000,27000,13000,16000,14000,11000,0,0,28000,30000,28000,0,0,0
07/04/2023,13500,11000,0,0,14500,28500,29500,24000,0,105000,27500,32000,26500,13250,16500,14000,12000,0,0,35000,29000,37500,6250,0,0
08/04/2023,13500,11000,0,0,14500,28500,29500,26500,0,105000,27500,32000,26500,13250,16500,14000,12000,0,13000,35000,30000,37500,6250,0,0
09/04/2023,13500,11000,0,0,14500,28500,29000,24000,0,105000,23500,32000,26000,13250,16500,14000,12000,0,13000,30000,30000,35000,6250,0,0
10/04/2023,13500,11000,0,0,14500,28000,29000,26500,0,105000,27500,32500,27000,13250,16500,14000,12000,0,13000,30000,30000,35000,6250,0,0
11/04/2023,13500,11000,0,0,14500,28500,29000,26500,0,105000,24000,32500,26500,13250,16500,15000,12000,0,13000,30000,30000,35000,6250,0,0
12/04/2023,13000,10000,0,0,13000,30000,30000,27000,0,100000,25000,34000,26000,13000,16000,14000,11000,0,13000,30000,30000,28000,2500,0,0
13/04/2023,13500,11000,0,0,14500,29000,30000,26500,0,105000,24000,33000,26500,13250,16500,14000,12000,0,13000,33000,30000,36000,6250,0,0
14/04/2023,13000,11000,0,0,14500,31500,30000,27500,0,105000,22500,33000,26000,13250,16500,14000,12000,0,13000,33000,30000,35000,6250,0,0
15/04/2023,13500,11000,0,0,14500,31500,30000,27500,0,105000,22500,33000,25500,13250,16500,14000,12000,0,13000,33000,30000,36000,6250,0,0
16/04/2023,13500,11000,0,0,14500,31500,30000,32500,0,105000,22500,34000,25500,13250,16500,14000,12000,0,13000,34000,30000,18000,6250,0,0
17/04/2023,12000,10000,0,0,13000,30000,30000,35000,0,100000,20000,34000,26000,13000,16000,14000,11000,0,13000,33000,30000,32000,2500,0,0
18/04/2023,13000,11000,0,0,14500,33500,29000,42500,0,105000,32500,35000,26000,13250,16500,14000,12000,0,13000,33000,30000,36000,6250,0,0
19/04/2023,13500,11000,0,0,14500,33500,29000,40000,0,105000,27500,35000,26000,13250,16500,14000,12000,0,13000,35000,30000,36000,6250,0,0
20/04/2023,13500,11000,0,0,14500,33500,30000,37500,0,105000,30000,36000,26000,13250,16500,14000,12000,0,13000,35000,30000,36000,6250,0,0
21/04/2023,14000,12000,0,0,16000,45000,32000,50000,0,120000,30000,37000,26000,13000,17000,14000,13000,0,13000,0,0,40000,10000,0,0
22/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/04/2023,14000,12000,0,0,16000,45000,32000,50000,0,110000,45000,37000,26000,13000,17000,14000,13000,0,13000,0,0,42000,10000,0,0
24/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/04/2023,13500,11000,0,0,14500,40000,36000,42500,0,112500,25000,38500,26000,13000,17000,14000,13000,0,13000,35000,33000,37000,10000,0,0
26/04/2023,13500,11000,0,0,14500,42500,35000,32500,0,112500,22500,40000,27000,13250,16500,14000,12000,0,13000,35000,35000,37500,6250,0,0
27/04/2023,13500,11000,0,0,14500,38500,31000,30000,0,112500,25000,39000,27000,13250,16500,14000,12000,0,13000,35000,35000,37500,6250,0,0
28/04/2023,13500,11000,0,0,14500,40000,32000,22500,0,111500,21500,35500,26500,13250,16500,13500,12500,0,13000,32000,30000,37500,6250,0,0
29/04/2023,13500,11000,0,0,14500,40000,33500,22500,0,111500,22500,36500,26500,13250,16500,14000,12000,0,13000,32000,35000,36000,6250,0,0
30/04/2023,13500,11000,0,0,14500,40000,32000,22500,0,109000,22500,36500,26000,13250,16500,14000,12000,0,13000,32000,30000,37500,6250,0,0
01/05/2023,13500,11000,0,0,14500,40000,32000,21500,0,109000,22500,35500,26000,13250,16500,14000,12000,0,13000,32000,30000,19500,6250,0,0
02/05/2023,13500,11000,0,0,14500,41000,31000,26500,0,105000,25000,35000,26000,13000,16500,14000,12000,0,13000,32000,30000,37500,6250,0,0
03/05/2023,13500,11000,0,0,14500,41000,31000,24000,0,105000,25000,33500,26000,13250,16500,14000,12000,0,13000,32000,30000,37500,6250,0,0
04/05/2023,13500,11000,0,0,14500,41000,31000,23000,0,105000,22500,34500,26000,13250,16500,14000,12000,0,13000,32000,30000,37500,6250,0,0
05/05/2023,13500,11000,0,0,14500,41500,33000,22500,0,105000,25000,33000,28000,13250,16500,14000,12000,0,13000,24000,33000,36000,6250,0,0
06/05/2023,13500,11000,0,0,14500,41500,33000,22500,0,105000,26000,33000,28000,13250,16500,14000,12000,0,13000,23000,33000,18000,6250,0,0
07/05/2023,13500,11000,0,0,14500,41500,32000,22500,0,105000,25000,33000,27000,13250,16500,14000,12000,0,13000,23000,33000,36000,6250,0,0
08/05/2023,13500,11000,0,0,14500,40000,32000,22500,0,105000,25000,33000,27500,13250,16500,14000,12000,0,13000,23000,33000,36000,6250,0,0
09/05/2023,13500,11000,0,0,14500,40500,33000,30000,0,105000,25000,33500,28000,13250,16500,14000,12000,0,13000,23000,33000,36000,6250,0,0
10/05/2023,13500,11000,0,0,14000,41500,34000,25000,0,105000,27500,34500,28500,13250,16500,14000,12000,0,13000,24000,33000,32000,6250,0,0
11/05/2023,13500,11000,0,0,14000,41500,34000,25000,0,105000,28500,34500,28500,13250,16500,14000,12000,0,13000,33000,30000,33500,6250,0,0
12/05/2023,13500,11000,0,0,14000,38500,33000,29000,0,105000,31500,35000,29500,13250,16500,14000,12000,0,13000,33000,30000,33500,6250,0,0
13/05/2023,13500,11000,0,0,14500,38500,33000,29000,0,105000,31500,35000,29500,13250,16500,14000,12000,0,13000,23000,33000,36000,6250,0,0
14/05/2023,13000,10000,0,0,13000,32000,32000,28000,0,100000,28000,35000,29000,13000,16000,14000,11000,0,13000,32000,30000,28000,2500,0,0
15/05/2023,13500,11000,0,0,14000,36000,33000,29000,0,105000,31500,34500,29500,13250,16500,14000,12000,0,13000,33000,30000,33500,6250,0,0
16/05/2023,13000,10000,0,0,14000,32000,32000,28000,0,100000,28000,35000,29000,13000,16000,14000,11000,0,13000,33000,32000,27000,2500,0,0
17/05/2023,13500,11000,0,0,14500,37500,33000,31000,0,105000,36000,36000,30000,13250,16500,14000,12000,0,13000,33000,30000,34000,6250,0,0
18/05/2023,13500,11000,0,0,14000,37500,33000,31000,0,105000,32000,36000,30000,13250,16500,14000,12000,0,13000,30000,30000,34500,6250,0,0
19/05/2023,13500,11000,0,0,14000,35000,32000,27500,0,105000,32500,36000,30500,13250,16500,14000,12000,0,13000,30000,30000,34500,6250,0,0
20/05/2023,13000,10000,0,0,13000,35000,34000,30000,0,100000,30000,35000,35000,13000,16000,14000,11000,0,13000,30000,32000,28000,2500,0,0
21/05/2023,13500,12000,0,0,14000,37500,32500,25000,0,105000,35000,35000,33000,13000,16500,14000,12000,0,13000,30000,30000,34500,6250,0,0
22/05/2023,13500,11000,0,0,14000,35000,33000,27500,0,105000,34000,36000,30500,13250,16500,14000,12000,0,13000,30000,30000,34500,6250,0,0
23/05/2023,13500,11000,0,0,14000,35000,35000,26500,0,105000,34000,36500,30500,13500,16500,14000,12000,0,13000,32000,30000,34000,6250,0,0
24/05/2023,13500,11000,0,0,14000,36000,33000,25000,0,105000,34000,36500,30000,13750,16500,14000,12000,0,13000,30000,30000,34500,6250,0,0
25/05/2023,13500,11000,0,0,14000,35000,33000,25000,0,105000,35000,36500,30000,13750,16500,14000,12000,0,13000,33000,32000,34500,6250,0,0
26/05/2023,13500,11000,0,0,14000,33000,33000,24500,0,105000,40000,36500,30000,13750,16500,14000,12000,0,13000,28000,30000,28000,6250,0,0
27/05/2023,13000,10000,0,0,13000,32000,34000,25000,0,100000,35000,38000,29000,13500,16000,14000,11000,0,13000,28000,32000,28000,2500,0,0
28/05/2023,13500,11000,0,0,14000,33000,33000,24500,0,105000,40000,36500,30000,13750,16500,14000,12000,0,13000,28000,30000,34000,6250,0,0
29/05/2023,13000,10000,0,0,13000,32000,34000,20000,0,100000,32000,36000,29000,13500,16000,14000,11000,0,13000,29000,30000,28000,2500,0,0
30/05/2023,13500,11000,0,0,14000,35000,34500,26500,0,105000,38500,35500,29500,13750,16500,14000,12000,0,13000,28000,30000,34000,6250,0,0
31/05/2023,13000,10000,0,0,13000,32000,34000,20000,0,100000,35000,36000,29000,13500,16000,14000,11000,0,13000,26000,30000,30000,2500,0,0
01/06/2023,13000,10000,0,0,13000,28000,32000,20000,0,100000,32000,36000,29000,13500,16000,14000,11000,0,13000,28000,30000,25000,2500,0,0
02/06/2023,13500,11000,0,6000,14000,33000,34000,22500,0,105000,37000,35500,29500,13750,16500,14000,12000,0,13000,28000,30000,30500,6250,0,0
03/06/2023,13500,11000,0,6000,14000,34500,33000,27500,0,105000,37500,37500,29000,13750,16500,14000,12000,0,13000,28000,30000,31000,6250,0,0
04/06/2023,13500,11000,0,6000,14000,33500,33000,27500,0,105000,36500,39000,29000,13750,16500,14000,12000,0,13000,28000,30000,31000,6250,0,0
05/06/2023,13500,11000,0,6000,14000,36000,34500,27500,0,105000,37500,38000,29000,13750,16500,14000,12000,0,13000,28000,30000,31000,6250,0,0
06/06/2023,13500,11000,0,6000,14000,36000,36000,27500,0,105000,36500,38000,28500,13750,16500,14000,12000,0,13000,29000,32000,31000,6250,0,0
07/06/2023,13500,11000,0,6000,14000,34000,33000,23500,0,105000,36500,37500,29000,13750,16500,14000,12000,0,13000,28000,30000,32000,6250,0,0
08/06/2023,13500,11000,0,6000,14000,36000,35000,25000,0,105000,37500,37500,29000,13750,16500,14000,12000,0,13000,29000,30000,32000,6250,0,0
09/06/2023,13500,11000,0,6000,14000,34000,33000,25000,0,105000,32500,37500,29000,13750,16500,14000,12000,0,13000,25000,35000,34000,6250,0,0
10/06/2023,13500,11000,0,6000,14000,34000,33000,25000,0,105000,37500,37500,29000,13750,16500,14000,12000,0,13000,25000,35000,34000,6250,0,0
11/06/2023,13500,11000,0,6000,14000,35000,32500,25000,0,105000,37500,37500,29500,13750,16500,14000,12000,0,13000,25000,35000,35000,6250,0,0
12/06/2023,13500,11000,0,6000,14000,35000,32500,25000,0,105000,35000,36500,29500,13750,16500,14000,12000,0,13000,26000,35000,36000,6250,0,0
13/06/2023,13500,11000,0,6000,14000,31000,31500,25000,0,105000,31000,35500,29500,13750,16500,14000,11500,0,13000,28000,35000,36000,6250,0,0
14/06/2023,13500,11000,0,6000,14000,31000,31500,25000,0,105000,31000,35500,29500,13250,16000,14000,11500,0,13000,28000,35000,36000,6250,0,0
15/06/2023,13250,11000,0,6000,14000,31500,32000,27500,0,105000,34000,36500,29500,13250,16000,14000,11500,0,13000,29000,35000,36000,6250,0,0
16/06/2023,13250,12000,0,6000,14000,32000,32500,24500,0,105000,30000,36500,29500,13250,16000,14000,11500,0,13000,25000,40000,36000,6250,0,0
17/06/2023,13250,11000,0,6000,14000,33000,32500,24500,0,105000,29000,38500,29500,13250,16000,14000,11500,0,13000,25000,40000,36000,6250,0,0
18/06/2023,13250,11000,0,6000,14000,32500,32500,24500,0,105000,32500,37500,29500,13250,16000,14000,10500,0,13000,27000,38000,35000,6250,0,0
19/06/2023,13250,11000,0,6000,14000,31000,31000,23500,0,105000,30000,37500,28500,13250,16000,14000,10500,0,13000,26000,38000,35000,6250,0,0
